Year,Primary_Type,Count,Mean_Temp
2015,THEFT,150,46
2015,BATTERY,112,46
2015,NARCOTICS,74,46
2015,CRIMINAL DAMAGE,59,46
2015,ASSAULT,40,46
2015,BURGLARY,25,46
2015,THEFT,144,40
2015,BATTERY,119,40
2015,CRIMINAL DAMAGE,73,40
2015,NARCOTICS,63,40
2015,ASSAULT,58,40
2015,BURGLARY,23,40
2015,THEFT,147,43.5
2015,BATTERY,137,43.5
2015,CRIMINAL DAMAGE,76,43.5
2015,NARCOTICS,59,43.5
2015,ASSAULT,47,43.5
2015,BURGLARY,41,43.5
2015,THEFT,167,43
2015,BATTERY,147,43
2015,CRIMINAL DAMAGE,80,43
2015,NARCOTICS,66,43
2015,ASSAULT,56,43
2015,BURGLARY,37,43
2015,THEFT,142,43.5
2015,BATTERY,139,43.5
2015,CRIMINAL DAMAGE,85,43.5
2015,NARCOTICS,64,43.5
2015,ASSAULT,36,43.5
2015,BURGLARY,23,43.5
2015,BATTERY,171,45.5
2015,THEFT,136,45.5
2015,CRIMINAL DAMAGE,90,45.5
2015,NARCOTICS,57,45.5
2015,ASSAULT,54,45.5
2015,BURGLARY,28,45.5
2015,BATTERY,152,46.5
2015,THEFT,148,46.5
2015,CRIMINAL DAMAGE,81,46.5
2015,ASSAULT,51,46.5
2015,BURGLARY,49,46.5
2015,NARCOTICS,48,46.5
2015,THEFT,146,46.5
2015,BATTERY,134,46.5
2015,CRIMINAL DAMAGE,82,46.5
2015,ASSAULT,63,46.5
2015,NARCOTICS,52,46.5
2015,BURGLARY,30,46.5
2015,THEFT,165,49.5
2015,BATTERY,136,49.5
2015,CRIMINAL DAMAGE,84,49.5
2015,NARCOTICS,66,49.5
2015,ASSAULT,52,49.5
2015,BURGLARY,32,49.5
2015,THEFT,145,44.5
2015,BATTERY,108,44.5
2015,CRIMINAL DAMAGE,70,44.5
2015,NARCOTICS,61,44.5
2015,ASSAULT,48,44.5
2015,BURGLARY,39,44.5
2015,THEFT,183,52.5
2015,BATTERY,147,52.5
2015,CRIMINAL DAMAGE,91,52.5
2015,ASSAULT,74,52.5
2015,NARCOTICS,65,52.5
2015,BURGLARY,36,52.5
2015,BATTERY,163,63
2015,THEFT,145,63
2015,CRIMINAL DAMAGE,75,63
2015,ASSAULT,59,63
2015,NARCOTICS,48,63
2015,BURGLARY,26,63
2015,BATTERY,205,66.5
2015,THEFT,167,66.5
2015,CRIMINAL DAMAGE,106,66.5
2015,ASSAULT,57,66.5
2015,NARCOTICS,30,66.5
2015,BURGLARY,19,66.5
2015,BATTERY,181,64.5
2015,THEFT,144,64.5
2015,CRIMINAL DAMAGE,72,64.5
2015,NARCOTICS,64,64.5
2015,ASSAULT,60,64.5
2015,BURGLARY,36,64.5
2015,THEFT,150,51.5
2015,BATTERY,122,51.5
2015,CRIMINAL DAMAGE,69,51.5
2015,NARCOTICS,63,51.5
2015,ASSAULT,51,51.5
2015,BURGLARY,35,51.5
2015,THEFT,145,61.5
2015,BATTERY,124,61.5
2015,CRIMINAL DAMAGE,90,61.5
2015,NARCOTICS,70,61.5
2015,ASSAULT,47,61.5
2015,BURGLARY,42,61.5
2015,THEFT,178,67.5
2015,BATTERY,176,67.5
2015,NARCOTICS,81,67.5
2015,ASSAULT,71,67.5
2015,CRIMINAL DAMAGE,70,67.5
2015,BURGLARY,41,67.5
2015,BATTERY,171,72
2015,THEFT,167,72
2015,CRIMINAL DAMAGE,85,72
2015,NARCOTICS,63,72
2015,ASSAULT,50,72
2015,BURGLARY,35,72
2015,BATTERY,144,55.5
2015,THEFT,137,55.5
2015,CRIMINAL DAMAGE,87,55.5
2015,NARCOTICS,66,55.5
2015,ASSAULT,50,55.5
2015,BURGLARY,25,55.5
2015,BATTERY,160,49.5
2015,THEFT,159,49.5
2015,CRIMINAL DAMAGE,106,49.5
2015,NARCOTICS,56,49.5
2015,ASSAULT,45,49.5
2015,BURGLARY,35,49.5
2015,BATTERY,154,57.5
2015,THEFT,149,57.5
2015,CRIMINAL DAMAGE,77,57.5
2015,NARCOTICS,74,57.5
2015,ASSAULT,55,57.5
2015,BURGLARY,38,57.5
2015,THEFT,164,50
2015,BATTERY,145,50
2015,NARCOTICS,74,50
2015,CRIMINAL DAMAGE,73,50
2015,ASSAULT,49,50
2015,BURGLARY,36,50
2015,THEFT,179,46
2015,BATTERY,147,46
2015,CRIMINAL DAMAGE,79,46
2015,NARCOTICS,72,46
2015,ASSAULT,49,46
2015,BURGLARY,35,46
2015,THEFT,171,54.5
2015,BATTERY,121,54.5
2015,CRIMINAL DAMAGE,76,54.5
2015,NARCOTICS,73,54.5
2015,ASSAULT,61,54.5
2015,BURGLARY,41,54.5
2015,BATTERY,170,66.5
2015,THEFT,169,66.5
2015,NARCOTICS,80,66.5
2015,CRIMINAL DAMAGE,76,66.5
2015,ASSAULT,67,66.5
2015,BURGLARY,35,66.5
2015,BATTERY,217,70.5
2015,THEFT,173,70.5
2015,CRIMINAL DAMAGE,117,70.5
2015,ASSAULT,57,70.5
2015,NARCOTICS,52,70.5
2015,BURGLARY,33,70.5
2015,BATTERY,222,74
2015,THEFT,155,74
2015,CRIMINAL DAMAGE,128,74
2015,NARCOTICS,72,74
2015,ASSAULT,41,74
2015,BURGLARY,30,74
2015,BATTERY,155,63
2015,THEFT,153,63
2015,CRIMINAL DAMAGE,84,63
2015,NARCOTICS,62,63
2015,ASSAULT,54,63
2015,BURGLARY,29,63
2015,THEFT,160,46.5
2015,BATTERY,133,46.5
2015,CRIMINAL DAMAGE,74,46.5
2015,NARCOTICS,66,46.5
2015,ASSAULT,51,46.5
2015,BURGLARY,40,46.5
2015,THEFT,138,43.5
2015,BATTERY,136,43.5
2015,CRIMINAL DAMAGE,81,43.5
2015,NARCOTICS,63,43.5
2015,ASSAULT,58,43.5
2015,BURGLARY,36,43.5
2015,THEFT,155,57
2015,BATTERY,136,57
2015,CRIMINAL DAMAGE,73,57
2015,NARCOTICS,59,57
2015,ASSAULT,52,57
2015,BURGLARY,29,57
2015,THEFT,182,56.5
2015,BATTERY,154,56.5
2015,CRIMINAL DAMAGE,82,56.5
2015,NARCOTICS,75,56.5
2015,BURGLARY,55,56.5
2015,ASSAULT,53,56.5
2015,THEFT,179,63
2015,BATTERY,143,63
2015,CRIMINAL DAMAGE,109,63
2015,ASSAULT,62,63
2015,NARCOTICS,57,63
2015,BURGLARY,36,63
2015,BATTERY,172,65.5
2015,THEFT,134,65.5
2015,CRIMINAL DAMAGE,81,65.5
2015,NARCOTICS,51,65.5
2015,ASSAULT,43,65.5
2015,BURGLARY,28,65.5
2015,BATTERY,186,71.5
2015,THEFT,124,71.5
2015,CRIMINAL DAMAGE,78,71.5
2015,NARCOTICS,54,71.5
2015,ASSAULT,40,71.5
2015,BURGLARY,37,71.5
2015,BATTERY,169,69
2015,THEFT,162,69
2015,CRIMINAL DAMAGE,81,69
2015,NARCOTICS,67,69
2015,ASSAULT,55,69
2015,BURGLARY,34,69
2015,THEFT,158,66.5
2015,BATTERY,135,66.5
2015,CRIMINAL DAMAGE,75,66.5
2015,NARCOTICS,74,66.5
2015,ASSAULT,58,66.5
2015,BURGLARY,30,66.5
2015,THEFT,174,68
2015,BATTERY,166,68
2015,CRIMINAL DAMAGE,79,68
2015,ASSAULT,61,68
2015,NARCOTICS,54,68
2015,BURGLARY,39,68
2015,THEFT,192,72
2015,BATTERY,148,72
2015,NARCOTICS,86,72
2015,ASSAULT,61,72
2015,CRIMINAL DAMAGE,54,72
2015,BURGLARY,44,72
2015,THEFT,161,57.5
2015,BATTERY,152,57.5
2015,CRIMINAL DAMAGE,90,57.5
2015,NARCOTICS,43,57.5
2015,ASSAULT,39,57.5
2015,BURGLARY,34,57.5
2015,BATTERY,136,48.5
2015,THEFT,133,48.5
2015,CRIMINAL DAMAGE,82,48.5
2015,NARCOTICS,53,48.5
2015,ASSAULT,46,48.5
2015,BURGLARY,26,48.5
2015,THEFT,178,52
2015,BATTERY,146,52
2015,CRIMINAL DAMAGE,84,52
2015,NARCOTICS,72,52
2015,ASSAULT,66,52
2015,BURGLARY,40,52
2015,THEFT,170,56
2015,BATTERY,158,56
2015,CRIMINAL DAMAGE,72,56
2015,NARCOTICS,65,56
2015,ASSAULT,55,56
2015,BURGLARY,33,56
2015,THEFT,154,63.5
2015,BATTERY,131,63.5
2015,CRIMINAL DAMAGE,71,63.5
2015,NARCOTICS,69,63.5
2015,ASSAULT,59,63.5
2015,BURGLARY,43,63.5
2015,THEFT,166,69
2015,BATTERY,120,69
2015,CRIMINAL DAMAGE,75,69
2015,NARCOTICS,62,69
2015,ASSAULT,47,69
2015,BURGLARY,27,69
2015,THEFT,168,62.5
2015,BATTERY,136,62.5
2015,CRIMINAL DAMAGE,91,62.5
2015,NARCOTICS,81,62.5
2015,ASSAULT,53,62.5
2015,BURGLARY,33,62.5
2015,THEFT,166,61.5
2015,BATTERY,155,61.5
2015,CRIMINAL DAMAGE,87,61.5
2015,NARCOTICS,75,61.5
2015,ASSAULT,39,61.5
2015,BURGLARY,36,61.5
2015,BATTERY,173,68
2015,THEFT,137,68
2015,CRIMINAL DAMAGE,89,68
2015,NARCOTICS,64,68
2015,ASSAULT,47,68
2015,BURGLARY,26,68
2015,THEFT,151,72.5
2015,BATTERY,124,72.5
2015,NARCOTICS,65,72.5
2015,CRIMINAL DAMAGE,60,72.5
2015,ASSAULT,53,72.5
2015,BURGLARY,36,72.5
2015,THEFT,161,72.5
2015,BATTERY,133,72.5
2015,NARCOTICS,61,72.5
2015,CRIMINAL DAMAGE,58,72.5
2015,ASSAULT,46,72.5
2015,BURGLARY,31,72.5
2015,THEFT,171,80
2015,BATTERY,152,80
2015,CRIMINAL DAMAGE,75,80
2015,NARCOTICS,65,80
2015,ASSAULT,51,80
2015,BURGLARY,36,80
2015,THEFT,159,65
2015,BATTERY,138,65
2015,NARCOTICS,122,65
2015,CRIMINAL DAMAGE,69,65
2015,BURGLARY,51,65
2015,ASSAULT,47,65
2015,THEFT,187,61.5
2015,BATTERY,158,61.5
2015,CRIMINAL DAMAGE,83,61.5
2015,NARCOTICS,66,61.5
2015,ASSAULT,58,61.5
2015,BURGLARY,50,61.5
2015,BATTERY,186,71
2015,THEFT,178,71
2015,CRIMINAL DAMAGE,101,71
2015,NARCOTICS,65,71
2015,ASSAULT,50,71
2015,BURGLARY,26,71
2015,BATTERY,171,75.5
2015,THEFT,169,75.5
2015,CRIMINAL DAMAGE,90,75.5
2015,ASSAULT,60,75.5
2015,NARCOTICS,48,75.5
2015,BURGLARY,40,75.5
2015,THEFT,185,74
2015,BATTERY,123,74
2015,CRIMINAL DAMAGE,80,74
2015,ASSAULT,54,74
2015,BURGLARY,39,74
2015,NARCOTICS,16,74
2015,THEFT,185,64
2015,BATTERY,152,64
2015,CRIMINAL DAMAGE,85,64
2015,ASSAULT,83,64
2015,BURGLARY,50,64
2015,NARCOTICS,50,64
2015,THEFT,165,64
2015,BATTERY,134,64
2015,CRIMINAL DAMAGE,79,64
2015,ASSAULT,60,64
2015,BURGLARY,55,64
2015,NARCOTICS,53,64
2015,THEFT,159,68.5
2015,BATTERY,139,68.5
2015,CRIMINAL DAMAGE,105,68.5
2015,ASSAULT,52,68.5
2015,BURGLARY,47,68.5
2015,NARCOTICS,47,68.5
2015,THEFT,199,60.5
2015,BATTERY,151,60.5
2015,CRIMINAL DAMAGE,73,60.5
2015,NARCOTICS,66,60.5
2015,BURGLARY,40,60.5
2015,ASSAULT,37,60.5
2015,BATTERY,189,65.5
2015,THEFT,174,65.5
2015,CRIMINAL DAMAGE,97,65.5
2015,ASSAULT,43,65.5
2015,BURGLARY,31,65.5
2015,NARCOTICS,31,65.5
2015,BATTERY,250,75.5
2015,THEFT,146,75.5
2015,CRIMINAL DAMAGE,101,75.5
2015,ASSAULT,67,75.5
2015,BURGLARY,33,75.5
2015,NARCOTICS,32,75.5
2015,THEFT,179,74.5
2015,BATTERY,162,74.5
2015,CRIMINAL DAMAGE,91,74.5
2015,ASSAULT,52,74.5
2015,NARCOTICS,48,74.5
2015,BURGLARY,42,74.5
2015,THEFT,171,72.5
2015,BATTERY,154,72.5
2015,CRIMINAL DAMAGE,70,72.5
2015,NARCOTICS,67,72.5
2015,ASSAULT,44,72.5
2015,BURGLARY,34,72.5
2015,THEFT,175,69.5
2015,BATTERY,131,69.5
2015,CRIMINAL DAMAGE,80,69.5
2015,NARCOTICS,62,69.5
2015,ASSAULT,50,69.5
2015,BURGLARY,33,69.5
2015,THEFT,164,70
2015,BATTERY,142,70
2015,NARCOTICS,95,70
2015,CRIMINAL DAMAGE,76,70
2015,ASSAULT,48,70
2015,BURGLARY,41,70
2015,THEFT,166,62.5
2015,BATTERY,141,62.5
2015,CRIMINAL DAMAGE,76,62.5
2015,NARCOTICS,63,62.5
2015,ASSAULT,58,62.5
2015,BURGLARY,48,62.5
2015,THEFT,156,66
2015,BATTERY,142,66
2015,CRIMINAL DAMAGE,88,66
2015,ASSAULT,51,66
2015,NARCOTICS,46,66
2015,BURGLARY,17,66
2015,BATTERY,202,66.5
2015,THEFT,139,66.5
2015,CRIMINAL DAMAGE,107,66.5
2015,ASSAULT,60,66.5
2015,NARCOTICS,39,66.5
2015,BURGLARY,36,66.5
2015,THEFT,156,69.5
2015,BATTERY,139,69.5
2015,CRIMINAL DAMAGE,74,69.5
2015,NARCOTICS,65,69.5
2015,ASSAULT,54,69.5
2015,BURGLARY,36,69.5
2015,THEFT,178,67
2015,BATTERY,145,67
2015,CRIMINAL DAMAGE,76,67
2015,NARCOTICS,76,67
2015,ASSAULT,45,67
2015,BURGLARY,40,67
2015,THEFT,184,61.5
2015,BATTERY,122,61.5
2015,CRIMINAL DAMAGE,83,61.5
2015,NARCOTICS,79,61.5
2015,ASSAULT,52,61.5
2015,BURGLARY,49,61.5
2015,THEFT,151,61
2015,BATTERY,113,61
2015,CRIMINAL DAMAGE,94,61
2015,NARCOTICS,75,61
2015,ASSAULT,62,61
2015,BURGLARY,26,61
2015,THEFT,179,66
2015,BATTERY,139,66
2015,CRIMINAL DAMAGE,81,66
2015,NARCOTICS,66,66
2015,ASSAULT,49,66
2015,BURGLARY,36,66
2015,BATTERY,183,70
2015,THEFT,150,70
2015,CRIMINAL DAMAGE,149,70
2015,ASSAULT,58,70
2015,NARCOTICS,50,70
2015,BURGLARY,37,70
2015,BATTERY,247,71.5
2015,THEFT,167,71.5
2015,CRIMINAL DAMAGE,108,71.5
2015,NARCOTICS,65,71.5
2015,ASSAULT,52,71.5
2015,BURGLARY,33,71.5
2015,THEFT,161,74.5
2015,BATTERY,146,74.5
2015,CRIMINAL DAMAGE,79,74.5
2015,NARCOTICS,56,74.5
2015,ASSAULT,55,74.5
2015,BURGLARY,39,74.5
2015,THEFT,176,63
2015,BATTERY,115,63
2015,CRIMINAL DAMAGE,84,63
2015,NARCOTICS,63,63
2015,ASSAULT,47,63
2015,BURGLARY,37,63
2015,THEFT,171,60.5
2015,BATTERY,100,60.5
2015,CRIMINAL DAMAGE,81,60.5
2015,NARCOTICS,70,60.5
2015,ASSAULT,50,60.5
2015,BURGLARY,44,60.5
2015,THEFT,155,67.5
2015,BATTERY,107,67.5
2015,CRIMINAL DAMAGE,86,67.5
2015,NARCOTICS,65,67.5
2015,ASSAULT,44,67.5
2015,BURGLARY,38,67.5
2015,THEFT,196,71
2015,BATTERY,111,71
2015,CRIMINAL DAMAGE,83,71
2015,NARCOTICS,75,71
2015,ASSAULT,39,71
2015,BURGLARY,30,71
2015,BATTERY,188,69.5
2015,THEFT,168,69.5
2015,CRIMINAL DAMAGE,99,69.5
2015,NARCOTICS,66,69.5
2015,ASSAULT,43,69.5
2015,BURGLARY,28,69.5
2015,BATTERY,189,76
2015,THEFT,167,76
2015,CRIMINAL DAMAGE,93,76
2015,NARCOTICS,68,76
2015,ASSAULT,54,76
2015,BURGLARY,22,76
2015,THEFT,177,77
2015,BATTERY,131,77
2015,CRIMINAL DAMAGE,103,77
2015,NARCOTICS,60,77
2015,ASSAULT,50,77
2015,BURGLARY,42,77
2015,THEFT,191,72
2015,BATTERY,120,72
2015,NARCOTICS,65,72
2015,CRIMINAL DAMAGE,60,72
2015,ASSAULT,48,72
2015,BURGLARY,27,72
2015,THEFT,199,67
2015,BATTERY,111,67
2015,CRIMINAL DAMAGE,95,67
2015,NARCOTICS,66,67
2015,ASSAULT,63,67
2015,BURGLARY,28,67
2015,THEFT,159,66.5
2015,BATTERY,114,66.5
2015,CRIMINAL DAMAGE,83,66.5
2015,NARCOTICS,42,66.5
2015,ASSAULT,35,66.5
2015,BURGLARY,32,66.5
2015,THEFT,186,81.5
2015,BATTERY,141,81.5
2015,CRIMINAL DAMAGE,87,81.5
2015,NARCOTICS,75,81.5
2015,BURGLARY,41,81.5
2015,ASSAULT,36,81.5
2015,BATTERY,186,81
2015,THEFT,167,81
2015,CRIMINAL DAMAGE,82,81
2015,ASSAULT,57,81
2015,NARCOTICS,49,81
2015,BURGLARY,46,81
2015,BATTERY,187,75
2015,THEFT,163,75
2015,CRIMINAL DAMAGE,86,75
2015,ASSAULT,55,75
2015,NARCOTICS,40,75
2015,BURGLARY,30,75
2015,THEFT,186,74
2015,BATTERY,141,74
2015,CRIMINAL DAMAGE,86,74
2015,NARCOTICS,59,74
2015,ASSAULT,49,74
2015,BURGLARY,36,74
2015,THEFT,168,73.5
2015,BATTERY,146,73.5
2015,CRIMINAL DAMAGE,82,73.5
2015,NARCOTICS,57,73.5
2015,ASSAULT,54,73.5
2015,BURGLARY,40,73.5
2015,THEFT,175,73.5
2015,BATTERY,145,73.5
2015,CRIMINAL DAMAGE,82,73.5
2015,NARCOTICS,72,73.5
2015,ASSAULT,52,73.5
2015,BURGLARY,37,73.5
2015,THEFT,196,74
2015,BATTERY,147,74
2015,CRIMINAL DAMAGE,96,74
2015,NARCOTICS,66,74
2015,ASSAULT,49,74
2015,BURGLARY,40,74
2015,THEFT,204,74
2015,BATTERY,147,74
2015,CRIMINAL DAMAGE,112,74
2015,NARCOTICS,72,74
2015,ASSAULT,50,74
2015,BURGLARY,50,74
2015,THEFT,177,80
2015,BATTERY,170,80
2015,CRIMINAL DAMAGE,111,80
2015,ASSAULT,62,80
2015,NARCOTICS,50,80
2015,BURGLARY,49,80
2015,BATTERY,190,72
2015,THEFT,148,72
2015,CRIMINAL DAMAGE,95,72
2015,ASSAULT,64,72
2015,NARCOTICS,60,72
2015,BURGLARY,35,72
2015,THEFT,212,77.5
2015,BATTERY,157,77.5
2015,CRIMINAL DAMAGE,97,77.5
2015,ASSAULT,53,77.5
2015,NARCOTICS,52,77.5
2015,BURGLARY,42,77.5
2015,THEFT,172,79
2015,BATTERY,143,79
2015,CRIMINAL DAMAGE,83,79
2015,ASSAULT,58,79
2015,NARCOTICS,52,79
2015,BURGLARY,41,79
2015,THEFT,157,79
2015,BATTERY,142,79
2015,CRIMINAL DAMAGE,94,79
2015,NARCOTICS,63,79
2015,ASSAULT,55,79
2015,BURGLARY,37,79
2015,THEFT,160,76.5
2015,BATTERY,146,76.5
2015,CRIMINAL DAMAGE,88,76.5
2015,NARCOTICS,70,76.5
2015,ASSAULT,48,76.5
2015,BURGLARY,45,76.5
2015,THEFT,173,77
2015,BATTERY,147,77
2015,CRIMINAL DAMAGE,78,77
2015,NARCOTICS,55,77
2015,ASSAULT,50,77
2015,BURGLARY,40,77
2015,THEFT,266,75.5
2015,BATTERY,181,75.5
2015,CRIMINAL DAMAGE,103,75.5
2015,NARCOTICS,64,75.5
2015,ASSAULT,54,75.5
2015,BURGLARY,43,75.5
2015,BATTERY,198,79
2015,THEFT,177,79
2015,CRIMINAL DAMAGE,83,79
2015,NARCOTICS,64,79
2015,ASSAULT,48,79
2015,BURGLARY,37,79
2015,THEFT,170,74.5
2015,BATTERY,124,74.5
2015,CRIMINAL DAMAGE,87,74.5
2015,ASSAULT,59,74.5
2015,NARCOTICS,52,74.5
2015,BURGLARY,27,74.5
2015,THEFT,162,71.5
2015,BATTERY,148,71.5
2015,NARCOTICS,83,71.5
2015,CRIMINAL DAMAGE,72,71.5
2015,ASSAULT,53,71.5
2015,BURGLARY,30,71.5
2015,THEFT,169,71.5
2015,BATTERY,129,71.5
2015,CRIMINAL DAMAGE,77,71.5
2015,NARCOTICS,75,71.5
2015,ASSAULT,53,71.5
2015,BURGLARY,31,71.5
2015,THEFT,192,73.5
2015,BATTERY,141,73.5
2015,CRIMINAL DAMAGE,79,73.5
2015,NARCOTICS,76,73.5
2015,ASSAULT,46,73.5
2015,BURGLARY,45,73.5
2015,THEFT,198,73
2015,BATTERY,162,73
2015,CRIMINAL DAMAGE,79,73
2015,NARCOTICS,71,73
2015,ASSAULT,50,73
2015,BURGLARY,45,73
2015,BATTERY,187,75
2015,THEFT,184,75
2015,CRIMINAL DAMAGE,104,75
2015,NARCOTICS,59,75
2015,ASSAULT,52,75
2015,BURGLARY,52,75
2015,BATTERY,183,73.5
2015,THEFT,160,73.5
2015,CRIMINAL DAMAGE,86,73.5
2015,NARCOTICS,69,73.5
2015,ASSAULT,37,73.5
2015,BURGLARY,34,73.5
2015,THEFT,190,76
2015,BATTERY,149,76
2015,CRIMINAL DAMAGE,79,76
2015,ASSAULT,64,76
2015,NARCOTICS,59,76
2015,BURGLARY,44,76
2015,THEFT,169,73.5
2015,BATTERY,140,73.5
2015,CRIMINAL DAMAGE,80,73.5
2015,NARCOTICS,68,73.5
2015,ASSAULT,56,73.5
2015,BURGLARY,34,73.5
2015,THEFT,177,71
2015,BATTERY,139,71
2015,NARCOTICS,84,71
2015,CRIMINAL DAMAGE,70,71
2015,ASSAULT,54,71
2015,BURGLARY,38,71
2015,THEFT,160,75
2015,BATTERY,158,75
2015,CRIMINAL DAMAGE,72,75
2015,ASSAULT,65,75
2015,NARCOTICS,64,75
2015,BURGLARY,46,75
2015,THEFT,181,78.5
2015,BATTERY,129,78.5
2015,CRIMINAL DAMAGE,95,78.5
2015,NARCOTICS,64,78.5
2015,ASSAULT,61,78.5
2015,BURGLARY,56,78.5
2015,BATTERY,185,79.5
2015,THEFT,180,79.5
2015,CRIMINAL DAMAGE,106,79.5
2015,BURGLARY,50,79.5
2015,NARCOTICS,47,79.5
2015,ASSAULT,42,79.5
2015,BATTERY,212,80
2015,THEFT,179,80
2015,CRIMINAL DAMAGE,113,80
2015,ASSAULT,70,80
2015,NARCOTICS,58,80
2015,BURGLARY,45,80
2015,THEFT,170,78
2015,BATTERY,136,78
2015,CRIMINAL DAMAGE,79,78
2015,ASSAULT,49,78
2015,BURGLARY,48,78
2015,NARCOTICS,48,78
2015,THEFT,179,75
2015,BATTERY,136,75
2015,CRIMINAL DAMAGE,74,75
2015,NARCOTICS,59,75
2015,BURGLARY,47,75
2015,ASSAULT,43,75
2015,THEFT,188,68.5
2015,BATTERY,136,68.5
2015,CRIMINAL DAMAGE,87,68.5
2015,NARCOTICS,74,68.5
2015,ASSAULT,53,68.5
2015,BURGLARY,32,68.5
2015,THEFT,192,66.5
2015,BATTERY,118,66.5
2015,NARCOTICS,107,66.5
2015,CRIMINAL DAMAGE,74,66.5
2015,BURGLARY,47,66.5
2015,ASSAULT,46,66.5
2015,THEFT,214,68.5
2015,BATTERY,128,68.5
2015,CRIMINAL DAMAGE,92,68.5
2015,NARCOTICS,90,68.5
2015,ASSAULT,61,68.5
2015,BURGLARY,38,68.5
2015,BATTERY,178,70.5
2015,THEFT,159,70.5
2015,CRIMINAL DAMAGE,111,70.5
2015,ASSAULT,63,70.5
2015,NARCOTICS,57,70.5
2015,BURGLARY,39,70.5
2015,BATTERY,197,69
2015,THEFT,171,69
2015,CRIMINAL DAMAGE,85,69
2015,NARCOTICS,70,69
2015,ASSAULT,41,69
2015,BURGLARY,34,69
2015,THEFT,154,65
2015,BATTERY,124,65
2015,CRIMINAL DAMAGE,86,65
2015,NARCOTICS,62,65
2015,ASSAULT,43,65
2015,BURGLARY,38,65
2015,THEFT,185,65.5
2015,BATTERY,114,65.5
2015,CRIMINAL DAMAGE,79,65.5
2015,ASSAULT,56,65.5
2015,NARCOTICS,54,65.5
2015,BURGLARY,39,65.5
2015,THEFT,189,61.5
2015,BATTERY,103,61.5
2015,CRIMINAL DAMAGE,89,61.5
2015,NARCOTICS,64,61.5
2015,ASSAULT,45,61.5
2015,BURGLARY,34,61.5
2015,THEFT,200,63.5
2015,BATTERY,122,63.5
2015,CRIMINAL DAMAGE,81,63.5
2015,NARCOTICS,72,63.5
2015,BURGLARY,37,63.5
2015,ASSAULT,29,63.5
2015,THEFT,207,64
2015,BATTERY,126,64
2015,CRIMINAL DAMAGE,89,64
2015,NARCOTICS,71,64
2015,BURGLARY,47,64
2015,ASSAULT,43,64
2015,BATTERY,158,66.5
2015,THEFT,153,66.5
2015,CRIMINAL DAMAGE,105,66.5
2015,NARCOTICS,65,66.5
2015,ASSAULT,60,66.5
2015,BURGLARY,42,66.5
2015,THEFT,172,69.5
2015,BATTERY,151,69.5
2015,CRIMINAL DAMAGE,93,69.5
2015,NARCOTICS,69,69.5
2015,ASSAULT,57,69.5
2015,BURGLARY,39,69.5
2015,THEFT,176,72.5
2015,BATTERY,133,72.5
2015,CRIMINAL DAMAGE,76,72.5
2015,NARCOTICS,67,72.5
2015,ASSAULT,43,72.5
2015,BURGLARY,33,72.5
2015,THEFT,200,78
2015,BATTERY,147,78
2015,CRIMINAL DAMAGE,87,78
2015,NARCOTICS,74,78
2015,ASSAULT,56,78
2015,BURGLARY,36,78
2015,THEFT,169,81
2015,BATTERY,118,81
2015,CRIMINAL DAMAGE,93,81
2015,NARCOTICS,77,81
2015,ASSAULT,54,81
2015,BURGLARY,51,81
2015,THEFT,227,81
2015,BATTERY,153,81
2015,CRIMINAL DAMAGE,82,81
2015,NARCOTICS,79,81
2015,ASSAULT,59,81
2015,BURGLARY,35,81
2015,THEFT,200,76.5
2015,BATTERY,128,76.5
2015,CRIMINAL DAMAGE,87,76.5
2015,NARCOTICS,66,76.5
2015,ASSAULT,50,76.5
2015,BURGLARY,37,76.5
2015,THEFT,171,78
2015,BATTERY,169,78
2015,CRIMINAL DAMAGE,86,78
2015,NARCOTICS,56,78
2015,ASSAULT,44,78
2015,BURGLARY,39,78
2015,BATTERY,191,81
2015,THEFT,162,81
2015,CRIMINAL DAMAGE,97,81
2015,NARCOTICS,75,81
2015,ASSAULT,61,81
2015,BURGLARY,42,81
2015,BATTERY,173,82
2015,THEFT,160,82
2015,CRIMINAL DAMAGE,98,82
2015,NARCOTICS,80,82
2015,ASSAULT,55,82
2015,BURGLARY,34,82
2015,THEFT,174,74.5
2015,BATTERY,110,74.5
2015,CRIMINAL DAMAGE,73,74.5
2015,NARCOTICS,61,74.5
2015,ASSAULT,51,74.5
2015,BURGLARY,41,74.5
2015,THEFT,167,67.5
2015,BATTERY,116,67.5
2015,CRIMINAL DAMAGE,78,67.5
2015,NARCOTICS,70,67.5
2015,ASSAULT,46,67.5
2015,BURGLARY,41,67.5
2015,THEFT,156,64
2015,BATTERY,112,64
2015,CRIMINAL DAMAGE,81,64
2015,NARCOTICS,56,64
2015,BURGLARY,45,64
2015,ASSAULT,40,64
2015,THEFT,151,60.5
2015,BATTERY,103,60.5
2015,CRIMINAL DAMAGE,80,60.5
2015,NARCOTICS,72,60.5
2015,ASSAULT,46,60.5
2015,BURGLARY,43,60.5
2015,THEFT,158,57.5
2015,BATTERY,157,57.5
2015,CRIMINAL DAMAGE,84,57.5
2015,NARCOTICS,50,57.5
2015,ASSAULT,41,57.5
2015,BURGLARY,21,57.5
2015,BATTERY,187,59
2015,THEFT,143,59
2015,CRIMINAL DAMAGE,109,59
2015,NARCOTICS,56,59
2015,ASSAULT,31,59
2015,BURGLARY,30,59
2015,THEFT,202,67
2015,BATTERY,140,67
